Opportunity__c,External_Id__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,RecordTypeId,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c
006630000042cdPAAQ,-1731770041,Xaxis Display Plus,4/1/2016,4/13/2016,375,Pandora0416_Spring_Summer_interest_Nokta_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Nokta,250000,402.16,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.9378,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bYAAAY,1863964493,Xaxis Display Plus,1/14/2016,1/31/2016,2000,GSK0116_Sensodyne_Hypernova_Faz2_interest_Reklamz_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Reklamz,2000000,1215.1,Externally Managed,Triggers,Selected Sites,1,cpm,0.9,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042baJAAQ,-1350490408,Xaxis Display Plus,3/1/2016,3/30/2016,8,Burgan0316_Fx_Maxad_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Maxad,5000,800,Externally Managed,Triggers,Selected Sites,1.6,cpc,-0.875,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cdUAAQ,-2080022159,Xaxis Display Plus,4/4/2016,4/15/2016,1600,Vodafone0416_Project_atina_Buyback_LG_interest_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,2000000,1160,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.6552,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cdtAAA,804504183,Xaxis Contextual,4/15/2016,4/30/2016,10500,Akbank_0416_Multinational_Best_Local_contextual_Appnexus_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Grapeshot,105000,0,Externally Managed,Triggers,Selected Sites,100,cpm,0,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042dGOAAY,-1243775274,Xaxis Tv,5/1/2016,5/31/2016,3300,Shell0516_Helix_Preroll_Acunn_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,100000,2506,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.601,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042dGOAAY,-461317673,Xaxis Tv,5/1/2016,5/31/2016,2145,Shell0516_Helix_Preroll_Midyo_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Midyo,65000,2144.92,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.8485,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042bXrAAI,1267251132,Xaxis Rich Media,1/11/2016,1/31/2016,2000,ElcaKozmetik0116_Dorphin8_Interstitial_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,500000,2000,Externally Managed,Triggers,Interstitial,4,cpm,0.375,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042cdqAAA,1250676673,Xaxis Display Plus,4/8/2016,4/28/2016,0,Nike0416_Women_Race_interest_Bond_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,1000000,0,Externally Managed,Triggers,Selected Sites,0,cpm,0,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cg0AAA,141440518,Xaxis Display Plus,5/23/2016,5/31/2016,2000,Kaplankaya0516_interest_Appnexus_MX,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Appnexus,1000000,494.42,Externally Managed,Triggers,Selected Sites,2,cpm,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bYAAAY,-1661596413,Xaxis Display Plus,1/14/2016,1/31/2016,500,GSK0116_Sensodyne_Hypernova_Faz2_interest_Clickvol_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Clickvol,500000,137.55,Externally Managed,Triggers,Selected Sites,1,cpm,0.5,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bXRAAY,-677164671,Xaxis Rich Media,1/15/2016,1/17/2016,1800,Bimeks0116_Kdv_Bi_Para_Interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,400000,1800,Externally Managed,Triggers,Interstitial,4.5,cpm,0.8889,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042baAAAQ,591783205,Xaxis Rich Media,3/18/2016,3/27/2016,1800,Bimeks0316_Samsung_S7_Acunn_Interstitial_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,400000,1627,Externally Managed,Triggers,Interstitial,4.5,cpm,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042cg1AAA,1786285786,Xaxis Mobil,5/31/2016,5/31/2016,7999,Mavi0516_Yaz_Menusu_Mobil_Rich_Media_Move_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Move,842000,8000,Externally Managed,Triggers,Interstitial,9.5,cpm,0.579,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042baLAAQ,1763122946,Xaxis Display Plus,3/18/2016,3/30/2016,1000,Teknosa0316_HP2in1_Digitalm_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1000000,1000,Externally Managed,Triggers,Selected Sites,1,cpm,0.8,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bY9AAI,-2049066747,Xaxis SYNC,1/12/2016,1/31/2016,19999.98,GSK0116_Hypernova_SYNC_Clipkit_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Clipkit,333333,19999.98,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.35,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042bYgAAI,1482444926,Xaxis Rich Media,2/1/2016,2/14/2016,2125,Hopi0216_Sevgililer_Gunu_Digitalm_interstitial_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,500000,2126.29,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4121,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042bZuAAI,-1678222746,Xaxis Rich Media,3/1/2016,3/17/2016,1062.5,IKEA0316_Mutfak_Acunn_Interstitial_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,250000,1217,Externally Managed,Triggers,Interstitial,4.25,cpm,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042dGJAAY,-1139041454,Xaxis Display Plus,5/1/2016,5/31/2016,3000,Michelin0516_Thy_interest_reklamstore_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Reklamstore,1000000,3108.54,Externally Managed,Triggers,Selected Sites,3,cpm,0.5979,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bZJAAY,1974261989,Xaxis Display Plus,2/5/2016,2/29/2016,750,Pandora0216_Sevgililer_Gunu_Adinteraction_Interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Adinteraction,500000,371.75,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.9,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042ce6AAA,-1873287403,Xaxis Tv,4/6/2016,4/30/2016,4000,Izocam0416_Lansman_preroll_Digitalmarcom_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalmarcom,100000,4000,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.04,cpv,0.5,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042ce6AAA,1643199847,Xaxis Tv,4/6/2016,4/30/2016,4000,Izocam0416_Lansman_preroll_Nokta_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Nokta,100000,4000,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.04,cpv,0.7,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042ce6AAA,731109478,Xaxis Tv,4/6/2016,4/30/2016,4000,Izocam0416_Lansman_preroll_Acunn_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,100000,4000,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.04,cpv,0.75,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042bY1AAI,423274940,Xaxis Contextual,1/19/2016,1/31/2016,840,Danone0116_Bebelac_Gold_Superiority_Contextual_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,350000,563,Externally Managed,Triggers,Selected Sites,2.4,cpm,0.9378,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bZeAAI,311991927,Xaxis Rich Media,2/19/2016,2/29/2016,7200,LittleCeasers0216_4Kose_CrepDigital_Expandable_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Crep Digital,800000,7000,Externally Managed,Triggers,Expandable,9,cpm,0.4286,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Expandable,Digital
006630000042ceaAAA,-1137051168,Xaxis Rich Media,4/15/2016,4/30/2016,1912.5,Vestel0416_Ultra_Ince_Lcd_interstitial_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,450000,1928,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8833,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042bYgAAI,374938546,Xaxis Rich Media,2/1/2016,2/14/2016,4037.5,Hopi0216_Sevgililer_Gunu_Acunn_interstitial_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,950000,4050.67,Externally Managed,Triggers,Interstitial,4.25,cpm,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042cfWAAQ,2089213939,Xaxis Rich Media,5/20/2016,5/23/2016,1700,Teknosa_Turuncu_indirim_20-23_interstitial_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,400000,1600,Externally Managed,Triggers,Interstitial,4.25,cpm,0.875,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042bZYAAY,1473406894,Xaxis Display Plus,2/22/2016,2/29/2016,800,Vodafone_Fillbox_Wave_Medyanet_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,409.98,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.875,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cdGAAQ,982232104,Xaxis Tv,3/2/2016,3/30/2016,1750,Vodafone0316_Project_Keops_Digitalmarcom_Preroll_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalmarcom,50000,1121.09,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.035,cpv,0.1429,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042cdGAAQ,-2125491365,Xaxis Tv,3/2/2016,3/30/2016,1750,Vodafone0316_Project_Keops_Acunn_Preroll_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,50000,1401.02,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.035,cpv,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042ceIAAQ,-1763592434,Xaxis Tv,4/15/2016,4/30/2016,3250,Michelin0416_Cross_Climate_preroll_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,100000,427.73,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.8154,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042cfjAAA,-1291127979,Xaxis Rich Media,5/27/2016,5/30/2016,750,Bimeks0516_Kdv_Kadar_Bipara_interstitial_Bond_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,166666,750,Externally Managed,Triggers,Interstitial,4.5,cpm,0.4466,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042bXoAAI,-1059341530,Xaxis Tv,1/18/2016,1/31/2016,2475,DogusCay0116_Chips_Master_Preroll_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,75000,2476.65,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.8183,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042bYpAAI,1528979700,Xaxis Rich Media,2/18/2016,2/23/2016,1575,Bimeks0216_Binlerce_urune_Kdv_Kadar_Bi_Para_Bond_interstitial_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,350000,1575,Externally Managed,Triggers,Interstitial,4.5,cpm,0.5,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042dGKAAY,-483858765,Xaxis Rich Media,5/1/2016,5/31/2016,6375,Ikea0516_B2B_interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1500000,6375,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8824,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042bXaAAI,2135408180,Xaxis Rich Media,1/23/2016,1/24/2016,2250,Bimeks0116_Apple_Notebook_Interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,500000,2250,Externally Managed,Triggers,Interstitial,4.5,cpm,0.8889,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042cdxAAA,1908632919,Xaxis Tv,4/1/2016,4/30/2016,2013,Akbank0416_Ihtiyac_Kredisi_preroll_Midyo_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Midyo,61000,2049.89,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.8512,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042bYiAAI,-1224901170,Xaxis Display Plus,2/9/2016,2/14/2016,1600,Altinbas0216_Sevgililer_Gunu_Medyanet_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,2000000,936,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.7863,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bXQAAY,1199707878,Xaxis Display Plus,1/4/2016,1/15/2016,700,Vodafone0116_Project_Falcon_Interest_Reklamz_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Reklamz,500000,179.38,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.9286,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bYNAAY,-1656817350,Xaxis Display Plus,1/6/2016,1/31/2016,0,Clinique0116_Ocak_interest_Ligatus_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Ligatus,3333,876,Externally Managed,Triggers,Selected Sites,1.6,cpc,-0.1416,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bYIAAY,-2057015022,Xaxis Lookalike,1/5/2016,1/31/2016,975,Vodafone_0116_CropCozumler_LAL_Adhood_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Adhood,750000,975,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.8846,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cfWAAQ,18139613,Xaxis Rich Media,5/20/2016,5/23/2016,850,Teknosa_Turuncu_indirim_20-23_interstitial_Bond_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,200000,850,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4118,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042cefAAA,1241422869,Xaxis Display Plus,4/28/2016,4/30/2016,1250,Marshall0416_interest_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1250000,891,Externally Managed,Triggers,Selected Sites,1,cpm,0.8597,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cdLAAQ,-217791086,Xaxis Rich Media,4/1/2016,4/6/2016,4250,Bridgestone0416_Imaj_Kampanyasi_Medyanet_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,4427.96,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8871,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042cg7AAA,-1125608242,Xaxis Mobil,5/1/2016,5/31/2016,6000,Karcher0516_Buharli_Temizlik_Makinasi_Mobil_Move_MX,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Move,800000,6000,Externally Managed,Triggers,Selected Sites,7.5,cpm,0.6,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bY0AAI,-351313172,Xaxis Tv,1/12/2016,1/31/2016,300,Danone0116_Bebelac_Gold_Preroll_Bond_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,10000,300,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042bZAAAY,-1441238042,Xaxis Tv,2/25/2016,2/29/2016,812.5,ZorluPsm_Slavas_Snow_Show_Acunn_Nokta_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Nokta,25000,843.02,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.6441,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042baMAAQ,552251017,Xaxis Rich Media,3/18/2016,3/30/2016,3187.5,Teknosa0316_HP2in1_Acunn_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,750000,3189.21,Externally Managed,Triggers,Interstitial,4.25,cpm,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042cfcAAA,-18824618,Xaxis Display Plus,5/1/2016,5/27/2016,4500,Dogus0516_Glamour_Widget_Bond_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,1000000,2673.53,Externally Managed,Triggers,Selected Sites,4.5,cpm,0.8889,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cfaAAA,3652648,Xaxis Tv,5/1/2016,5/26/2016,2310,Canbebe0516_Lansman_Preroll_Matrouge_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Matrouge,70000,2437.84,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.3847,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042bZBAAY,-525898599,Xaxis Tv,2/8/2016,2/29/2016,330,Bayer0216_Bepanthol_Skin_Care_Sem_Preroll_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Sem Digital,10000,330,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.3939,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042bXlAAI,1658622922,Xaxis Display Plus,1/11/2016,1/31/2016,1500,Akbank0116_Kobi_Danismanlik_Interest_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1500000,1000,Externally Managed,Triggers,Selected Sites,1,cpm,0.7,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bZUAAY,-1990270349,Xaxis Display Plus,2/1/2016,2/29/2016,1200,Arzum0216_Face_Cleasing_Pro_Clickvol_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Clickvol,750000,26.89,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.6875,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cdVAAQ,-45552912,Xaxis Audio Recog,4/1/2016,4/15/2016,2700,Avon0416_Nutra_Digitalmarcom_AudioRecognation_MX,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalmarcom,45000,2500,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.334,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042cdOAAQ,318437957,Xaxis Mobil,4/1/2016,4/10/2016,7000,Vodafone0416_4.5G_Lansman_Mobil_Prestitial_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,7000,Externally Managed,Triggers,Interstitial,7,cpm,0.6429,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042cdzAAA,1927385089,Xaxis Tv,4/18/2016,4/30/2016,1650,Akbank0416_Kobi_Ekopos_preroll_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,50000,944.36,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.8182,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042bZCAAY,-1662680799,Xaxis SYNC,2/9/2016,2/29/2016,14640,Bayer0216_Bepanthol_Skin_Care_Clipkit_SYNC_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Clipkit,244000,14634,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.4164,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042cedAAA,-929862638,Xaxis Display Plus,4/13/2016,4/30/2016,2800,Vodafone0416_Residental_Tablet_interest_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,3500000,2045,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.8289,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042cfqAAA,-1495671843,Xaxis Rich Media,5/1/2016,5/31/2016,2400,Atasay0516_Katalog_interstitial_Medyanet_MX,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,400000,2400,Externally Managed,Triggers,Interstitial,6,cpm,0.9167,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042cdSAAQ,-642169834,Xaxis Display Plus,4/1/2016,4/15/2016,2500,Akbank0416_Ihityac_Kredisi_interest_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,2500000,2167.52,Externally Managed,Triggers,Selected Sites,1,cpm,0.7752,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042bXNAAY,-1854978162,Xaxis Rich Media,1/8/2016,1/11/2016,1062.5,Teknosa_0116_Turuncu_Indirim_Faz2_Intersitital_Bond_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,250000,687.81,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4706,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042dGTAAY,-1521038487,Xaxis Tv,5/6/2016,5/31/2016,4290,Shell0516_Wts_Preroll_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,130000,4291.62,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.8183,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
006630000042bZ6AAI,-1330526873,Xaxis Display Plus,2/8/2016,2/29/2016,2250,Ford0216_Cmax_Digitalm_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1500000,1672.75,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.8667,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
006630000042ceNAAQ,-1893716311,Xaxis Rich Media,4/6/2016,4/30/2016,4250,IKEA0416_Bahar_Yaz_interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,4250,Externally Managed,Triggers,Interstitial,4.25,cpm,0.7659,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
006630000042cdRAAQ,-436210070,Xaxis Lookalike,4/6/2016,4/14/2016,1960,Avon0416_Nutra_LAL_Digitalm_MX,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1400000,1711,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.8399,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
