Business_Unit__c,Advertiser__c,Agency__c,RecordTypeId,AccountId,CurrencyIsoCode,Name,CloseDate,StageName
Xaxis,a003100000eIbGSAA0,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfsMAAT,DKK,"Scandinavian Airlines System Denmark-Norway-Sweden - 2016 - SAS Global 360 / US, HK, JP, UK","Oct 16, 2016",Closed Won
Xaxis,a003100000eIbGSAA0,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfsMAAT,DKK,Scandinavian Airlines System Denmark-Norway-Sweden - Germany Full Year/Online,"Dec 31, 2016",Closed Won
Xaxis,a003100000eIbGSAA0,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfsMAAT,DKK,Scandinavian Airlines System Denmark-Norway-Sweden - Global cabins and new routes 2016 T1 / Digital,"Apr 30, 2016",Closed Won
Xaxis,a003100000eIbGSAA0,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfsMAAT,DKK,Scandinavian Airlines System Denmark-Norway-Sweden - SAS Hamburg catchment area / Uge 41-48 / Digital,"Dec 5, 2016",Closed Won
Xaxis,a003100000eIbGSAA0,a00i000000GIJkrAAH,012i0000001EAyNAAW,0016300000FXfsMAAT,DKK,Scandinavian Airlines System Denmark-Norway-Sweden - SAS International Full Year 2016,"Dec 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Australia Lead RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Australia RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Czech RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Denmark RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - France Q1 2016,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - France Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - France RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Global & Local RTG Jun-Dec 2016,"Aug 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Global Change Campaign 2016 - Upper Funnel,"Sep 30, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Global Marketing Retargeting Q1,"Jan 2, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Global Pricing Campaign Q1 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Global Push2 Ekstra budget,"Jan 2, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Global RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Global STG3,"Aug 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Greece RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Hong Kong Lead RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Hong Kong RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Hungary RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Italy RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Latin Q1 2016 RTG,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Latin RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Lead AU Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Lead HK Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Lead SG Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Middle East RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Netherlands Lead RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Netherlands Q1 2016 RTG + Lead RTG,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Netherlands RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Norway Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Norway RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Poland Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Poland RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Russia RTG Q2 2016,"Apr 30, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - APAC China Q1 RTG 2016 Ekstra budget,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Australia retargeting december 2015,"Jan 10, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Australien Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Czech Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Czech retargeting december 2015,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Denmark Q1 2016 RTG Ekstra Budget,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Denmark Retargeting december 2015,"Jan 10, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - DK Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Finland retargeting December 2015,"Jan 10, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - France Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - France Retargeting December 2015,"Jan 10, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Global Push2 ekstra budget,"Jan 10, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Global retargeting december 2015,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - GR Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Greece Q1 2016 RTG Ekstra Budget,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Hong Kong lead retargeting december 20,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Hong Kong retargeting december 2015,"Jan 10, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Hungary Q1 RTG 2016 Ekstra budget,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - IT Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Italy Q1 2016 RTG Ekstra Budget,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Latin retargeting december 2015,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Marketing - Denmark Saxo Trader GO Lau,"Dec 15, 2015",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo bank - MENA Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Netherlands lead retargeting december,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Netherlands retargeting december 2015,"Jan 10, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Norway retargeting december 2015,"Jan 10, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Pricing campaign - Cyprus,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Russia Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Russia retgargeting december 2015,"Jan 10, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Saxo Trader Go Push 2-Denmark,"Dec 13, 2015",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - SG Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Singapore lead retargeting december 20,"Jan 10, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Singapore retargeting december 2015,"Jan 10, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Slovakia Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Swiss retargeting december 2015,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Tradingfloor Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Turkey retargeting December 2015,"Jan 10, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - UK lead retargeting december 2015,"Jan 10, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - UK retargeting december 2015,"Jan 10, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Saxo Bank - Ukraine Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Singapore RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Slovakia RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Switzerland Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Switzerland RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Tradingfloor RTG Q2 2016,"Jul 1, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Turkey,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - Turkey RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - UK Q1 2016 RTG,"Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,SAXO BANK - UK RTG Q2 2016,"May 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,"Saxo Bank Cyprus A/S, AE2674 - Cyprus Limassol STG3","Jul 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,"Saxo Bank Cyprus A/S, AE2674 - Limassol CFD campaign 2016","Aug 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,"Saxo Bank Cyprus A/S, AE2674 - Limassol Change Campaign 2016","Sep 30, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,"Saxo Bank Cyprus A/S, AE2674 - Limassol Essential Trades Q3","Jul 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,"Saxo Bank Cyprus A/S, AE2674 - Limassol Pricing 2016","Mar 31, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,"Saxo Bank Cyprus A/S, AE2674 - Limassol Pricing Campaign FX & EQ","Feb 29, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,"Saxo Bank Cyprus A/S, AE2674 - Saxo Bank - Limassol Pricing Stocks","Nov 4, 2016",Closed Won
Xaxis,a003100000eRTdUAAW,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfsIAAT,DKK,"Saxo Bank Cyprus A/S, AE2674 - Saxo Bank Limassol Pricing Stocks","Apr 30, 2016",Closed Won
Xaxis,a003100000f8S8CAAU,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfqqAAD,DKK,Mindshare A/S - Mindshare - Lead program + social media,"Sep 15, 2016",Closed Won
Xaxis,a003100000f8S8CAAU,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfqqAAD,DKK,Mindshare A/S - Mindshareseminar - Lead program - 2016,"Sep 20, 2016",Closed Won
Xaxis,a003100000g3ECRAA2,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfsHAAT,DKK,SAS Institute A/S - Analytics Lead Machine - Online,"Aug 31, 2016",Closed Won
Xaxis,a003100000g3ECRAA2,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfsHAAT,DKK,SAS Institute A/S - IFRS9 - Online,"Jun 30, 2016",Closed Won
Xaxis,a003100000g3ECRAA2,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfsHAAT,DKK,SAS Institute A/S - SAS Institute - Customer Intelligence - Q2 2016,"Jun 30, 2016",Closed Won
Xaxis,a0063000002sxbhAAA,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfrAAAT,DKK,Nets Danmark A/S - Betalingservice App - Mobile,"Dec 31, 2016",Closed Won
Xaxis,a0063000002sxbhAAA,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfrAAAT,DKK,Nets Danmark A/S - Web TV 2016 - DK - Kontaktlost Dankort,"Dec 31, 2016",Closed Won
Xaxis,a0063000002sxbjAAA,a00i000000VDdokAAD,012i0000001EAyNAAW,0016300000FXfrEAAT,DKK,NK Bornehuset Sjaelland - Psykolog,"Mar 31, 2016",Closed Won
Xaxis,a0063000002sxbkAAA,a003100000eqQelAAE,012i0000001EAyNAAW,0016300000FXfrFAAT,DKK,Groupm Danmark A/S - No Zebra - Bredband Nord,"Apr 30, 2016",Closed Won
Xaxis,a0063000002sxbkAAA,a003100000eqQelAAE,012i0000001EAyNAAW,0016300000FXfrFAAT,DKK,Groupm Danmark A/S - No Zebra - Bredband Nord: K1 2016,"Apr 30, 2016",Closed Won
Xaxis,a0063000002sxbkAAA,a003100000eqQelAAE,012i0000001EAyNAAW,0016300000FXfrFAAT,DKK,Groupm Trading A/S - No Zebra - Bredband Nord,"Apr 30, 2016",Closed Won
Xaxis,a0063000002sxbkAAA,a003100000eqQelAAE,012i0000001EAyNAAW,0016300000FXfrFAAT,DKK,Groupm Trading A/S - No Zebra - Bredband Nord: K1 2016,"Apr 30, 2016",Closed Won
Xaxis,a0063000002sxbkAAA,a003100000eqQelAAE,012i0000001EAyNAAW,0016300000FXfrFAAT,DKK,"No Zebra - Bredband Nord, Forlaengelse","Apr 30, 2016",Closed Won
Xaxis,a0063000002sxbkAAA,a003100000eqQelAAE,012i0000001EAyNAAW,0016300000FXfrFAAT,DKK,No Zebra - Bredband Nord: Erhvervskampagne Q2 2016,"Jun 30, 2016",Closed Won
Xaxis,a0063000002sxbkAAA,a003100000eqQelAAE,012i0000001EAyNAAW,0016300000FXfrFAAT,DKK,No Zebra - No Zebra - Bredband Nord - K2 2016,"Sep 30, 2016",Closed Won
Xaxis,a0063000002sxbpAAA,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfrQAAT,DKK,NRGI administration A/S - NRGI - 2016 - Kontinuerlig retargeting,"Sep 25, 2016",Closed Won
Xaxis,a0063000002sxbpAAA,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfrQAAT,DKK,NRGI administration A/S - NRGI - 2016 - Spareradskampagne (online),"Feb 29, 2016",Closed Won
Xaxis,a0063000002sxbpAAA,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfrQAAT,DKK,NRGI administration A/S - online NRGI - 2016 - Vaerdipulje (uge 40-45),"Nov 13, 2016",Closed Won
Xaxis,a0063000002sxbrAAA,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfrTAAT,DKK,Nyhavn Rejser A/S - Nyhavn Rejser - Display-annoncering - August 2016,"Aug 31, 2016",Closed Won
Xaxis,a0063000002sxbrAAA,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfrTAAT,DKK,Nyhavn Rejser A/S - Nyhavn Rejser - Display-annoncering - Juli 2016,"Aug 31, 2016",Closed Won
Xaxis,a0063000002sxbrAAA,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfrTAAT,DKK,Nyhavn Rejser A/S - Nyhavn Rejser - Display-annoncering - Juni 2016,"Jul 31, 2016",Closed Won
Xaxis,a0063000002sxbrAAA,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfrTAAT,DKK,Nyhavn Rejser A/S - Nyhavn Rejser - Display-annoncering - Maj 2016,"Jun 30, 2016",Closed Won
Xaxis,a0063000002sxbrAAA,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfrTAAT,DKK,Nyhavn Rejser A/S - Nyhavn Rejser - Display-annoncering - Oktober 2016,"Oct 31, 2016",Closed Won
Xaxis,a0063000002sxbrAAA,a00i000000GIJl9AAH,012i0000001EAyNAAW,0016300000FXfrTAAT,DKK,Nyhavn Rejser A/S - Nyhavn Rejser - Display-annoncering - September,"Sep 30, 2016",Closed Won
Xaxis,a0063000002sxbtAAA,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfrVAAT,DKK,"Obel - LFI Ejendomme - Relancering af CWOE, u. 33-45 2016, online","Nov 13, 2016",Closed Won
Xaxis,a0063000002sxbxAAA,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfrZAAT,DKK,"Operate A/S - Kob bolig, u.11-16 2016, online","Apr 30, 2016",Closed Won
Xaxis,a0063000002sxbxAAA,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfrZAAT,DKK,"Operate A/S - SKAT_Unge kampagne_W36-37 2016,Online","Sep 18, 2016",Closed Won
Xaxis,a0063000002sxbxAAA,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfrZAAT,DKK,"Operate A/S - Ungekampagne, uge 5-6 2016, online","Feb 29, 2016",Closed Won
Xaxis,a0063000002sxbzAAA,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfrcAAD,DKK,Ostrigs Turistbureau ( OW) - Ostrigs Turistbureau - 1. testoplaeg Sommer 2016,"Apr 30, 2016",Closed Won
Xaxis,a0063000002sxc1AAA,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfreAAD,DKK,Pagen A/S - Gifflar - uge 37-40 - Online,"Oct 9, 2016",Closed Won
Xaxis,a0063000002sxc1AAA,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfreAAD,DKK,Pagen A/S - Mobil Uge 1-2 - Online,"Jan 31, 2016",Closed Won
Xaxis,a0063000002sxc1AAA,a00i000000GIJkbAAH,012i0000001EAyNAAW,0016300000FXfreAAD,DKK,Pagen A/S - Palaeg (mobil) - uge 9-11- Online,"Mar 20, 2016",Closed Won
Xaxis,a0063000002sxc2AAA,a00i000000GIJkNAAX,012i0000001EAyNAAW,0016300000FXfrjAAD,DKK,"PrimeTime Kommunikation A/S - Climate Partner, uge 39-45 2016, online","Nov 13, 2016",Closed Won
