Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c,Id,Original_Gross_Budget__c
0063100000ejrBHAAY,TurkeyOpp-1983,Xaxis Display Plus,2016-01-18,2016-01-31,340,Vodafone0116_Yazar_Kasa_Pos_interest_Reklamstore_MS,Net Cost (Calc Margin),MediaTrader,Reklamstore,2000000,1600,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.7875,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe8NAAS,1600
0063100000ekipwAAA,TurkeyOpp-1341,Xaxis Display Plus,2016-09-09,2016-09-30,63.47,Kaplankaya0916_Wellnes_interest_Medikalakademi_MX,Net Cost (Calc Margin),MediaTrader,Medikalakademi,0,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdrUAAS,0
0063100000ejrC1AAI,TurkeyOpp-190,Xaxis Display Plus,2016-02-01,2016-02-29,250,Ford0216_Ekoservis_interest_Bond_MS,Net Cost (Calc Margin),MediaTrader,Bond Digital,500000,700.07,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.6429,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdkHAAS,700
0063100000ejrL1AAI,TurkeyOpp-287,Xaxis Display Plus,2016-05-01,2016-05-31,210.9,Marshall0516_Silpak_interest_Bond_MC,Net Cost (Calc Margin),MediaTrader,Bond Digital,1000000,421.81,Externally Managed,Triggers,Selected Sites,1,cpm,0.5,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKduGAAS,1000
0063100000ejrJsAAI,TurkeyOpp-805,TV Sync,2016-05-11,2016-05-31,9250,Bellona0516_Imaj_Kampanyasi_SYNC_Clipkit_MC,Net Cost (Calc Margin),MediaTrader,Clipkit,250000,15000,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.3833,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdeAAAS,15000
0063100000ekimRAAQ,TurkeyOpp-1224,Xaxis Display Plus,2016-06-16,2016-06-30,200,Zorlu0616_Tasarim_Koyu_interest_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,2000000,2000,Externally Managed,Triggers,Selected Sites,1,cpm,0.9,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKeEUAA0,2000
0063100000ejrBRAAY,TurkeyOpp-981,Xaxis Look-alike Modelling,2016-02-01,2016-02-01,300,Vodafone_Corp_Cozumler_LAL_Adinteraction_OcakKalan_MS,Net Cost (Calc Margin),MediaTrader,Adinteraction,2000000,0,Externally Managed,Triggers,Selected Sites,1.3,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe7wAAC,2600
0063100000ekinQAAQ,TurkeyOpp-1002,Xaxis TV,2016-07-26,2016-07-29,840,Huawei0716_Preorder_Lansman_Preroll_Nokta_MX,Net Cost (Calc Margin),MediaTrader,Nokta,70000,4000,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.79,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdooAAC,4200
0063100000ejrJmAAI,TurkeyOpp-1529,Xaxis Display Plus,2016-05-08,2016-05-31,90.64,Atasay0516_Atasay_Katalog_interest_Bond_MX,Net Cost (Calc Margin),MediaTrader,Bond Digital,1000000,320.2,Externally Managed,Triggers,Selected Sites,1.8,cpm,0.7169,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdbZAAS,1800
0063100000ekinAAAQ,TurkeyOpp-1147,Xaxis Rich Media,2016-06-15,2016-06-30,150,Bimeks0616_KDV_Kadar_Bipara_interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,300000,1400,Externally Managed,Triggers,Interstitial,4.5,cpm,0.8929,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdgoAAC,1350
0063100000ekimQAAQ,TurkeyOpp-2006,Xaxis TV,2016-06-27,2016-06-30,400,Zorlu0616_BirHayalBiroyun_preroll_Matrouge_MC,Net Cost (Calc Margin),MediaTrader,Matrouge,20000,300,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,-0.0033,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKeERAA0,660
0063100000ekiqBAAQ,TurkeyOpp-2110,Xaxis Display Plus,2016-09-01,2016-09-30,461.96,Pandora0916_Aw_interest_Google_MC,Net Cost (Calc Margin),MediaTrader,Google,899254,800,Externally Managed,Triggers,Selected Sites,1,cpm,0.4225,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdymAAC,899.25
0063100000ejrIqAAI,TurkeyOpp-1124,Xaxis Display Plus,2016-05-01,2016-05-07,394.41,Altinbas0516_Anneler_Gunu_interest_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,2000000,1578,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.7501,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdaDAAS,1600
0063100000ejrBcAAI,TurkeyOpp-708,Xaxis Rich Media,2016-02-01,2016-02-14,119.04,Hopi0216_Sevgililer_Gunu_Clickvol_interstitial_MEC,Net Cost (Calc Margin),MediaTrader,Clickvol,200000,808,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8527,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdoCAAS,850
0063100000ekiriAAA,TurkeyOpp-1673,Xaxis Display Plus,2016-10-01,2016-10-25,0,Vodafone1016_Red_Budget_interest_Sahibinden_MS,Net Cost (Calc Margin),MediaTrader,Sahibinden,1000000,0,Externally Managed,Triggers,Selected Sites,1.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKeDVAA0,1500
0063100000ekimnAAA,TurkeyOpp-882,Xaxis Rich Media,2016-06-01,2016-06-30,500,Ikea0616_B2B_interstitial_Acunn_MEC,Net Cost (Calc Margin),MediaTrader,Acunn,400000,1000,Externally Managed,Triggers,Interstitial,4.25,cpm,0.5,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdpeAAC,1700
0063100000ejrKcAAI,TurkeyOpp-549,Xaxis TV,2016-05-01,2016-05-31,2250,MIchelin0516_Cross_Climate_Preroll_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,150000,4875,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.5385,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdwZAAS,4875
0063100000ekimXAAQ,TurkeyOpp-559,Xaxis Look-alike Modelling,2016-06-01,2016-06-30,1500,Beymen0616_Haziran_LAL_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,3000000,5258.73,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.7148,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdecAAC,5250
0063100000ekirTAAQ,TurkeyOpp-72,Xaxis Display Plus,2016-10-12,2016-10-19,0,Nike1016_Football_Training_PinOverlay_Popmarker_MS,Net Cost (Calc Margin),MediaTrader,Popmarker,1100000,0,Externally Managed,Triggers,Selected Sites,3.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdyRAAS,3850
0063100000ekiqaAAA,TurkeyOpp-1960,Xaxis Display Plus,2016-09-09,2016-09-30,228.18,Vodafone0916_Ebu_Dominos_interest_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,1500000,1868.07,Externally Managed,Triggers,Selected Sites,2,cpm,0.8779,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKeCAAA0,3000
0063100000ejrHoAAI,TurkeyOpp-705,Xaxis Rich Media,2016-04-29,2016-04-30,175,Teknosa0416_Anneler_Gunu_interstitial_MEdyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,350000,1354,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8708,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKe3wAAC,1487.5
0063100000ekiq8AAA,TurkeyOpp-1549,Xaxis Display Plus,2016-09-01,2016-09-30,38.65,Visa0916_Cross_Border_Almanca_contextual_Bannerconnect_Mec,Net Cost (Calc Margin),MediaTrader,Bannerconnect,0,0,Externally Managed,Triggers,Selected Sites,80,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe7kAAC,0
0063100000ejrAxAAI,TurkeyOpp-1838,Xaxis Display Plus,2016-01-19,2016-01-31,35,Danone0116_Bebelac_Gold_Superiority_Contextual_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,350000,563,Externally Managed,Triggers,Selected Sites,2.4,cpm,0.9378,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdizAAC,840
0063100000ejrKnAAI,TurkeyOpp-1555,Xaxis TV,2016-05-06,2016-05-31,1300,Shell0516_Wts_Preroll_Acunn_MC,Net Cost (Calc Margin),MediaTrader,Acunn,130000,4454.6,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.7082,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKe1qAAC,4290
0063100000ekiqaAAA,TurkeyOpp-140,Xaxis Display Plus,2016-09-09,2016-09-30,0,Vodafone0916_Ebu_Dominos_interest_Sahibinden_MS,Net Cost (Calc Margin),MediaTrader,Sahibinden,2000000,0,Externally Managed,Triggers,Selected Sites,2,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKeCCAA0,4000
0063100000ekis6AAA,TurkeyOpp-1916,Xaxis TV,2016-10-10,2016-10-31,0,Bayer1016_BPL_Baby_Preroll_Acunn_MC,Net Cost (Calc Margin),MediaTrader,Acunn,75000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKddrAAC,2475
0063100000ejrKnAAI,TurkeyOpp-191,Xaxis TV,2016-05-06,2016-05-31,758.58,Shell0516_Wts_Preroll_Midyo_MC,Net Cost (Calc Margin),MediaTrader,Midyo,180000,3078.34,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.7536,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKe1rAAC,5940
0063100000ekinKAAQ,TurkeyOpp-550,Xaxis Rich Media,2016-07-01,2016-07-10,585.74,Teknosa0716_Bayram_iletisimi_Interstitial_Bond_MC,Net Cost (Calc Margin),MediaTrader,Bond Digital,300000,700,Externally Managed,Triggers,Interstitial,4.25,cpm,0.1632,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKe4dAAC,1275
0063100000ekir1AAA,TurkeyOpp-1096,Xaxis Rich Media,2016-10-03,2016-10-06,0,Vodafone1016_Adaptive_Tariff_Contextual_Medyanet(interstitial)_Faz1_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,300000,0,Externally Managed,Triggers,Interstitial,2.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKeD2AAK,750
0063100000ekio5AAA,TurkeyOpp-1251,Xaxis Display Plus,2016-07-01,2016-07-31,146.64,Vodafone0716_Red_Business_interest_Medyanet(interstitial)_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,500000,500,Externally Managed,Triggers,Selected Sites,1.8,cpm,0.7067,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKeB0AAK,900
0063100000ejrJiAAI,TurkeyOpp-464,Xaxis Display Plus,2016-05-01,2016-05-31,220,Akbank0516_ekopos_interes_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,1100000,0,Externally Managed,Triggers,Selected Sites,1,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdYoAAK,1100
0063100000ekiswAAA,TurkeyOpp-1471,Xaxis Display Plus,2016-10-13,2016-11-30,0,WePublic1016_LAL_Dogus_MEC,Net Cost (Calc Margin),MediaTrader,Dogus,1000000,0,Externally Managed,Triggers,Selected Sites,1.75,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKeDuAAK,1750
0063100000ejrL2AAI,TurkeyOpp-2166,Xaxis TV,2016-05-01,2016-05-31,605.18,Marshall0516_Silpak_Preroll_Reklamstore_MC,Net Cost (Calc Margin),MediaTrader,Reklamstore,100000,1403.23,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.5687,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKduHAAS,3300
0063100000ejrJFAAY,TurkeyOpp-1,Xaxis Rich Media,2016-05-01,2016-05-20,500,Vodafone0516_Kibele_interstitial_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,1000000,800,Externally Managed,Triggers,Interstitial,0.8,cpm,0.375,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKeAAAA0,800
0063100000ejrAGAAY,TurkeyOpp-1257,Xaxis Display Plus,2016-01-01,2016-01-07,200,ElcaKozmetik0116_Michael_Kors_interest_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,2000000,2132,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.9062,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdjuAAC,2600
0063100000ekisoAAA,TurkeyOpp-448,Xaxis Rich Media,2016-10-20,2016-11-18,0,SaxoCapital1016_ChangeTheWay_interstitial_Mynet_MX,Net Cost (Calc Margin),MediaTrader,Digitalm,300000,0,Externally Managed,Triggers,Interstitial,7,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKe1NAAS,2100
0063100000ejrIgAAI,TurkeyOpp-2021,Xaxis Rich Media,2016-05-01,2016-05-06,125,IKEA0516_Bahar_Kampanyasi_interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,250000,995.65,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8745,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdpXAAS,1062.5
0063100000ejrBoAAI,TurkeyOpp-1922,Xaxis Display Plus,2016-02-10,2016-02-25,404.22,Vodafone0216_Jumper_Akil_Kupu_Digitalm_interest_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,3500000,447,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.0957,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe8dAAC,2800
0063100000ekiqgAAA,TurkeyOpp-314,Xaxis Display Plus,2016-09-09,2016-09-30,96.78,Vodafone0916_Vestel_Olimpia_Contextual_Appnexus_MS,Net Cost (Calc Margin),MediaTrader,Appnexus,1000000,250,Externally Managed,Triggers,Selected Sites,2.5,cpm,0.6129,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKeCsAAK,2500
0063100000ejrImAAI,TurkeyOpp-573,Xaxis Rich Media,2016-05-01,2016-05-07,826.57,Atasay0516_Anneler_Gunu_interstitial_Digitalm_MX,Net Cost (Calc Margin),MediaTrader,Digitalm,333333,1983.77,Externally Managed,Triggers,Interstitial,6,cpm,0.5833,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdbRAAS,2000
0063100000ejrBaAAI,TurkeyOpp-48,Xaxis Display Plus,2016-02-08,2016-02-14,20,Akbank0216_Sevgililer_Gunu_Sem_interest_MC,Net Cost (Calc Margin),MediaTrader,Sem Digital,100000,100,Externally Managed,Triggers,Selected Sites,1,cpm,0.8,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdYBAA0,100
0063100000ejrBzAAI,TurkeyOpp-1729,Xaxis Rich Media,2016-02-25,2016-02-29,0,Teknosa0216_Turuncu_Indirim_faz3_Acunn_intersitital_MC,Net Cost (Calc Margin),MediaTrader,Acunn,250000,1068.75,Externally Managed,Triggers,Interstitial,4.25,cpm,1,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKe3WAAS,1062.5
0063100000ekiosAAA,TurkeyOpp-1779,Xaxis TV,2016-08-10,2016-08-31,600,GSK0816_Toothbrush_Preroll_Star_MC,Net Cost (Calc Margin),MediaTrader,Star,60000,2129.33,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.04,cpv,0.7182,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdnXAAS,2400
0063100000ejrC3AAI,TurkeyOpp-1762,Xaxis Display Plus,2016-02-23,2016-02-29,50,Akbank_Axess_Akaryakit_Nokta_interest_MC,Net Cost (Calc Margin),MediaTrader,Nokta,500000,500,Externally Managed,Triggers,Selected Sites,1,cpm,0.9,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdXjAAK,500
0063100000ekiqGAAQ,TurkeyOpp-1950,Xaxis Display Plus,2016-09-02,2016-09-30,200,Shell0916_Rimula_interest_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,1000000,1000,Externally Managed,Triggers,Selected Sites,1,cpm,0.8,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe2AAAS,1000
0063100000ekipDAAQ,TurkeyOpp-953,Xaxis Display Plus,2016-08-09,2016-08-31,599.22,Vodafone0816_DigitalShop_interest_Appnexus_MS,Net Cost (Calc Margin),MediaTrader,Appnexus,1000000,1000,Externally Managed,Triggers,Selected Sites,2,cpm,0.4008,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKeBJAA0,2000
0063100000ejrBjAAI,TurkeyOpp-1736,Xaxis TV,2016-02-10,2016-02-21,0,Karcher0216_Acunn_Preroll_MX,Net Cost (Calc Margin),MediaTrader,Acunn,20000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdrpAAC,660
0063100000ejrImAAI,TurkeyOpp-619,Xaxis Rich Media,2016-05-01,2016-05-07,513.45,Atasay0516_Anneler_Gunu_interstitial_Acunn_MX,Net Cost (Calc Margin),MediaTrader,Acunn,500000,2053.81,Externally Managed,Triggers,Interstitial,6,cpm,0.75,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdbSAAS,3000
0063100000ekineAAA,TurkeyOpp-1818,Xaxis Look-alike Modelling,2016-07-01,2016-07-31,400,Beymen0716_Temmuz_LookaLike_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,2000000,3500.1,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8857,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKderAAC,3500
0063100000ejrBQAAY,TurkeyOpp-1157,Xaxis TV,2016-01-14,2016-01-31,400,Lassa0116_El_Classico_Preroll_Bond_MC,Net Cost (Calc Margin),MediaTrader,Bond Digital,40000,1200,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.6667,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdsiAAC,2400
0063100000ejrBhAAI,TurkeyOpp-1559,Xaxis Rich Media,2016-02-11,2016-02-15,100,Teknosa0216_Sevgililer_Gunu_Medyanet_interstitial_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,200000,850,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8824,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKe3MAAS,850
0063100000ejrAWAAY,TurkeyOpp-1122,Xaxis Rich Media,2016-01-23,2016-01-24,0,Bimeks0116_Apple_Notebook_Interstitial_Acunn_MEC,Net Cost (Calc Margin),MediaTrader,Acunn,500000,2250,Externally Managed,Triggers,Interstitial,4.5,cpm,1,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdfmAAC,2250
0063100000ekipiAAA,TurkeyOpp-2236,Xaxis TV,2016-09-01,2016-09-26,1000,GSK0916_Sensodune_Check_Up_Preroll_Fox_MC,Net Cost (Calc Margin),MediaTrader,Fox,100000,1300,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.2308,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdnbAAC,3300
0063100000ejrAEAAY,TurkeyOpp-1805,Xaxis Rich Media,2016-01-01,2016-01-01,200,HesKablo_0116_Ocak_interstitial_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,400000,1700,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8824,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdo7AAC,1700
0063100000ejrAsAAI,TurkeyOpp-972,Xaxis TV,2016-01-11,2016-01-31,300,Bayer0116_Bepanthol_Skin_Care_Preroll_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,50000,1703.39,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.8239,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKdcqAAC,1650
0063100000ekisqAAA,TurkeyOpp-505,Xaxis Look-alike Modelling,2016-10-19,2016-11-19,0,Beymen1016_Blender_LAL_Erkek_Dogus_MEC,Net Cost (Calc Margin),MediaTrader,Dogus,1000000,0,Externally Managed,Triggers,Selected Sites,1.75,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdfXAAS,1750
0063100000ekinnAAA,TurkeyOpp-532,Xaxis Display Plus,2016-07-01,2016-07-31,397.75,Michelin0716_Prepurchase_interes_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,2000000,3579.74,Externally Managed,Triggers,Selected Sites,1.8,cpm,0.8889,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdxKAAS,3600
0063100000ekioCAAQ,TurkeyOpp-411,Xaxis Rich Media,2016-08-04,2016-08-05,200,IKEA0816_Nakliye_interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,400000,2410,Externally Managed,Triggers,Interstitial,6,cpm,0.917,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdpwAAC,2400
0063100000ekin5AAA,TurkeyOpp-204,Xaxis Display Plus,2016-06-20,2016-06-30,280.69,Vodafone0616_Project_Tolkien_Karne_Contextual_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,2500000,2806.89,Externally Managed,Triggers,Selected Sites,2,cpm,0.9,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKeATAA0,5000
0063100000ejrIYAAY,TurkeyOpp-769,Xaxis Display Plus,2016-04-08,2016-04-30,70,Lassa0416_Satis_Kampanyasi_Medyanet_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,700000,912.38,Externally Managed,Triggers,Selected Sites,1.3,cpm,0.9233,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdszAAC,910
0063100000ejrKeAAI,TurkeyOpp-720,Xaxis Rich Media,2016-05-01,2016-05-31,750,Ikea0516_B2B_interstitial_Admatic_MEC,Net Cost (Calc Margin),MediaTrader,Acunn,500000,2125,Externally Managed,Triggers,Interstitial,4.25,cpm,0.6471,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdpVAAS,2125
0063100000ejrHSAAY,TurkeyOpp-836,Xaxis Rich Media,2016-04-01,2016-04-20,275,Torku0416_Seker_Ciftlik_Sut_interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,550000,2025,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8642,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKe6TAAS,2337.5
0063100000ejrCgAAI,TurkeyOpp-208,Xaxis Rich Media,2016-03-01,2016-03-06,325,Zorlu0316_PSM_Slavas_Snow_Show_DeskFive_Interstitial_MC,Net Cost (Calc Margin),MediaTrader,Desk Five,130000,410,Externally Managed,Triggers,Interstitial,4.25,cpm,0.2073,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKeE9AAK,552.5
0063100000ekipdAAA,TurkeyOpp-2168,Xaxis Display Plus,2016-09-01,2016-09-20,193.98,Dormia0916_Lansman_Turbine_Appnexus_MEC,Net Cost (Calc Margin),MediaTrader,Appnexus,259334,648.34,Externally Managed,Triggers,Selected Sites,2.5,cpm,0.7008,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdjaAAC,648.34
0063100000ejrIDAAY,TurkeyOpp-1072,Xaxis Display Plus,2016-04-20,2016-04-30,145.26,Shell0416_Rimula_interest_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,1500000,1452.62,Externally Managed,Triggers,Selected Sites,1,cpm,0.9,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKe1VAAS,1500
0063100000ejrKhAAI,TurkeyOpp-1436,Xaxis Mobile,2016-05-01,2016-05-31,2125,Shell0516_Helix_Mobile_Rich_Media_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,850000,4858,Externally Managed,Triggers,Selected Sites,7.5,cpm,0.5626,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Mobile,a013100000fKe1aAAC,6375
0063100000ekimoAAA,TurkeyOpp-1441,Xaxis Rich Media,2016-06-01,2016-06-30,250,Ikea0616_Yaz_indirimi_interstitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,500000,2000,Externally Managed,Triggers,Interstitial,4.25,cpm,0.875,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdpjAAC,2125
0063100000ejrHtAAI,TurkeyOpp-1722,Xaxis Display Plus,2016-04-01,2016-04-30,500,Akbank0416_Click_To_Call_interest_Bond_MC,Net Cost (Calc Margin),MediaTrader,Bond Digital,1000000,1180,Externally Managed,Triggers,Selected Sites,1,cpm,0.5763,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,a013100000fKdYUAA0,1000
0063100000ejrCzAAI,TurkeyOpp-2239,Xaxis TV,2016-03-01,2016-03-20,375,Tadim0316_Fistik_Ailesi_Midyo_Preroll_MEC,Net Cost (Calc Margin),MediaTrader,Midyo,75000,2613,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.035,cpv,0.8565,From spreadsheet: Turkey | Campaign Data,Online Video,Video,a013100000fKe2bAAC,2625
0063100000ejrL6AAI,TurkeyOpp-166,Xaxis Rich Media,2016-05-13,2016-05-31,161,Avon0516_B&M_interstitial_Medyanet_MX,Net Cost (Calc Margin),MediaTrader,Medyanet,400000,94.7,Externally Managed,Triggers,Interstitial,4.25,cpm,-0.7001,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,a013100000fKdcGAAS,1700
