Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c,Original_Gross_Budget__c,RecordTypeId
0063100000emtQ7AAI,TurkeyOpp-1099,Xaxis TV,2016-06-10,2016-06-30,0.88,Michellin0616_8000KM_Offmarket_preroll_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,100000,0.38,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.035,cpv,0.5714,From spreadsheet: Turkey | Campaign Data,Online Video,Video,3500,012i0000001EB0yAAG
0063100000emtQ7AAI,TurkeyOpp-1476,Xaxis TV,2016-06-10,2016-06-30,3683.96,Michellin0616_8000KM_Offmarket_preroll_Dogus_MEC,Net Cost (Calc Margin),MediaTrader,Dogus,100000,1000,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.035,cpv,0.7286,From spreadsheet: Turkey | Campaign Data,Online Video,Video,3500,012i0000001EB0yAAG
0063100000emtQ7AAI,TurkeyOpp-186,Xaxis TV,2016-06-10,2016-06-30,1416.42,Michellin0616_8000KM_Offmarket_preroll_Digitals_MEC,Net Cost (Calc Margin),MediaTrader,Digitals,30000,750,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.035,cpv,0.4705,From spreadsheet: Turkey | Campaign Data,Online Video,Video,1050,012i0000001EB0yAAG
0063100000emtQ7AAI,TurkeyOpp-329,Xaxis TV,2016-06-10,2016-06-30,3761.31,Michellin0616_8000KM_Offmarket_preroll_Nokta_MEC,Net Cost (Calc Margin),MediaTrader,Nokta,100000,1200,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.035,cpv,0.681,From spreadsheet: Turkey | Campaign Data,Online Video,Video,3500,012i0000001EB0yAAG
0063100000emtQ7AAI,TurkeyOpp-2483,Xaxis TV,2016-06-10,2016-06-30,2645.58,Michellin0616_8000KM_Offmarket_preroll_Midyo_MEC,Net Cost (Calc Margin),MediaTrader,Midyo,75000,375,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.035,cpv,0.8583,From spreadsheet: Turkey | Campaign Data,Online Video,Video,2625,012i0000001EB0yAAG
0063100000emtJDAAY,TurkeyOpp-378,Xaxis TV,2016-02-08,2016-02-13,15000,Nike0216_BFI_Faz1_Clipkit_Seeding_MS,Net Cost (Calc Margin),MediaTrader,Clipkit,25000,11250,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.6,cpc,0.25,From spreadsheet: Turkey | Campaign Data,Online Video,Video,15,012i0000001EB0yAAG
0063100000emtIhAAI,TurkeyOpp-1377,Xaxis TV,2016-01-29,2016-01-31,4187,Nike0216_BFI_Faz2_Clipkit_Seeding_MS,Net Cost (Calc Margin),MediaTrader,Clipkit,6250,2812,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.6,cpc,0.3284,From spreadsheet: Turkey | Campaign Data,Online Video,Video,3.75,012i0000001EB0yAAG
0063100000emtL9AAI,TurkeyOpp-2317,Xaxis TV,2016-03-01,2016-03-30,7500,Nike0316_BFI_Clipkit_Seeding_MS,Net Cost (Calc Margin),MediaTrader,Clipkit,18750,5625,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.6,cpv,0.25,From spreadsheet: Turkey | Campaign Data,Online Video,Video,11250,012i0000001EB0yAAG
0063100000emtMGAAY,TurkeyOpp-2466,Xaxis Display Plus,2016-04-08,2016-04-28,0,Nike0416_Women_Race_interest_Bond_MS,Net Cost (Calc Margin),MediaTrader,Bond Digital,1000000,367.6,Externally Managed,Triggers,Selected Sites,0,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG
0063100000emtMHAAY,TurkeyOpp-862,Xaxis Display Plus,2016-04-08,2016-04-28,0,Nike0416_Women_Race_interstitial_Acunn_MS,Net Cost (Calc Margin),MediaTrader,Acunn,1000000,1500,Externally Managed,Triggers,Interstitial,0,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Display,0,012i0000001EB0yAAG
0063100000emtNsAAI,TurkeyOpp-2164,Xaxis TV,2016-05-15,2016-05-21,3313,Nike0516_Woman_Race_Seeding_Clipkit_MS,Net Cost (Calc Margin),MediaTrader,Clipkit,6250,2500,Externally Managed,Triggers,Selected Sites,0.6,cpc,0.2454,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Video,3.75,012i0000001EB0yAAG
0063100000emtRgAAI,TurkeyOpp-75,Xaxis TV,2016-08-09,2016-08-15,3300,Nike0816_Audio_Recognation_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,60000,360,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.065,cpv,0.8909,From spreadsheet: Turkey | Campaign Data,Online Video,Video,3900,012i0000001EB0yAAG
0063100000emtRgAAI,TurkeyOpp-2395,Xaxis TV,2016-08-09,2016-08-15,11700,Nike0816_Audio_Recognation_Digitalmarcom_MS,Net Cost (Calc Margin),MediaTrader,Digitalmarcom,180000,9000,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.065,cpv,0.2308,From spreadsheet: Turkey | Campaign Data,Online Video,Video,11700,012i0000001EB0yAAG
0063100000emtTJAAY,TurkeyOpp-2005,Xaxis TV,2016-09-26,2016-09-30,1000,Nike0916_Running_Preroll_Dogus_MS,Net Cost (Calc Margin),MediaTrader,Dogus,30000,300,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.7,From spreadsheet: Turkey | Campaign Data,Online Video,Video,990,012i0000001EB0yAAG
0063100000emtTJAAY,TurkeyOpp-501,Xaxis TV,2016-09-26,2016-09-30,600,Nike0916_Running_Preroll_Sem_MS,Net Cost (Calc Margin),MediaTrader,Sem Digital,20000,400,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.3333,From spreadsheet: Turkey | Campaign Data,Online Video,Video,660,012i0000001EB0yAAG
0063100000emtTJAAY,TurkeyOpp-264,Xaxis TV,2016-09-26,2016-09-30,1000,Nike0916_Running_Preroll_Star_MS,Net Cost (Calc Margin),MediaTrader,Star,30000,300,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.7,From spreadsheet: Turkey | Campaign Data,Online Video,Video,990,012i0000001EB0yAAG
0063100000emtTJAAY,TurkeyOpp-218,Xaxis TV,2016-09-26,2016-09-30,1100,Nike0916_Running_Preroll_Fox_MS,Net Cost (Calc Margin),MediaTrader,Fox,35000,350,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.6818,From spreadsheet: Turkey | Campaign Data,Online Video,Video,1155,012i0000001EB0yAAG
0063100000emtTJAAY,TurkeyOpp-1982,Xaxis TV,2016-09-26,2016-09-30,961.32,Nike0916_Running_Preroll_Nokta_MS,Net Cost (Calc Margin),MediaTrader,Nokta,40000,480,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.5007,From spreadsheet: Turkey | Campaign Data,Online Video,Video,1320,012i0000001EB0yAAG
0063100000emtUYAAY,TurkeyOpp-969,Xaxis Rich Media,2016-10-12,2016-10-19,1000,Nike1016_Football_Training_interstitial_Ntv_MS,Net Cost (Calc Margin),MediaTrader,Dogus,800000,913.85,Externally Managed,Triggers,Interstitial,4.5,cpm,0.0862,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,3600,012i0000001EB0yAAG
0063100000emtUYAAY,TurkeyOpp-759,Xaxis Rich Media,2016-10-12,2016-10-19,1885.89,Nike1016_Football_Training_interstitial_Bond_MS,Net Cost (Calc Margin),MediaTrader,Bond Digital,300000,750,Externally Managed,Triggers,Interstitial,4.5,cpm,0.6023,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1350,012i0000001EB0yAAG
0063100000emtUYAAY,TurkeyOpp-2420,Xaxis Rich Media,2016-10-12,2016-10-19,0,Nike1016_Football_Training_interstitial_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,500000,0,Externally Managed,Triggers,Interstitial,4.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,2250,012i0000001EB0yAAG
0063100000emtUZAAY,TurkeyOpp-82,Xaxis Display Plus,2016-10-12,2016-10-19,3015.42,Nike1016_Football_Training_PinOverlay_Popmarker_MS,Net Cost (Calc Margin),MediaTrader,Popmarker,1100000,1001.01,Externally Managed,Triggers,Selected Sites,3.5,cpm,0.668,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3850,012i0000001EB0yAAG
0063100000emtU4AAI,TurkeyOpp-2203,Xaxis TV,2016-10-01,2016-10-03,200,Nike1016_Running_Preroll_Fox_MS,Net Cost (Calc Margin),MediaTrader,Fox,5000,50,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.75,From spreadsheet: Turkey | Campaign Data,Online Video,Video,165,012i0000001EB0yAAG
0063100000emtU4AAI,TurkeyOpp-2218,Xaxis TV,2016-10-01,2016-10-03,138.68,Nike1016_Running_Preroll_Nokta_MS,Net Cost (Calc Margin),MediaTrader,Nokta,50000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,1,From spreadsheet: Turkey | Campaign Data,Online Video,Video,1650,012i0000001EB0yAAG
0063100000emNzBAAU,TurkeyOpp-32,Xaxis TV,2016-11-15,2016-12-15,0,Nike1116_Basketball_ComeOutOfNowhere_Preroll_Bond_MS,Net Cost (Calc Margin),MediaTrader,Bond Digital,300000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.035,cpv,0,From spreadsheet: Turkey | Campaign Data,Online Video,Video,10500,012i0000001EB0yAAG
0063100000emtNFAAY,TurkeyOpp-1199,Xaxis Mobile,2016-05-01,2016-05-03,1142.55,Ozmo0516_imaj_kampanyasi_mobil_Move_MC,Net Cost (Calc Margin),MediaTrader,Move,23000,575,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.05,cpv,0.4967,From spreadsheet: Turkey | Campaign Data,Online Video,Mobile,1150,012i0000001EB0yAAG
0063100000emtJuAAI,TurkeyOpp-1843,Xaxis Display Plus,2016-02-05,2016-02-29,371.75,Pandora0216_Sevgililer_Gunu_Adinteraction_Interest_MC,Net Cost (Calc Margin),MediaTrader,Adinteraction,500000,37.18,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.9,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,750,012i0000001EB0yAAG
0063100000emtJuAAI,TurkeyOpp-2521,Xaxis Display Plus,2016-02-05,2016-02-29,601.52,Pandora0216_Sevgililer_Gunu_Digitalm_Interest_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,750000,80.2,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.8667,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1125,012i0000001EB0yAAG
0063100000emtJuAAI,TurkeyOpp-837,Xaxis Display Plus,2016-02-05,2016-02-29,1400,Pandora0216_Sevgililer_Gunu_clickvol_Interest_MC,Net Cost (Calc Margin),MediaTrader,Clickvol,250000,12.91,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.9908,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,375,012i0000001EB0yAAG
0063100000emtJuAAI,TurkeyOpp-1786,Xaxis Display Plus,2016-02-05,2016-02-29,161.22,Pandora0216_Sevgililer_Gunu_Nokta_Interest_MC,Net Cost (Calc Margin),MediaTrader,Nokta,250000,10.75,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.9333,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,375,012i0000001EB0yAAG
0063100000emtJuAAI,TurkeyOpp-1968,Xaxis Display Plus,2016-02-05,2016-02-29,670.43,Pandora0216_Sevgililer_Gunu_Sem_Interest_MC,Net Cost (Calc Margin),MediaTrader,Sem Digital,250000,50,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.9254,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,375,012i0000001EB0yAAG
0063100000emtJuAAI,TurkeyOpp-437,Xaxis Display Plus,2016-02-05,2016-02-29,1334.88,Pandora0216_Sevgililer_Gunu_Medyanet_Interest_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,1250000,88.99,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.9333,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1875,012i0000001EB0yAAG
0063100000emtL6AAI,TurkeyOpp-2093,Xaxis Look-alike Modelling,2016-03-25,2016-03-30,750,Pandora0316_Spring_Summer_Medyanet_LAL_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,500000,50,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.9333,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,750,012i0000001EB0yAAG
0063100000emtL6AAI,TurkeyOpp-324,Xaxis Look-alike Modelling,2016-03-25,2016-03-30,750,Pandora0316_Spring_Summer_Digitalm_LAL_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,500000,100,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.8667,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,750,012i0000001EB0yAAG
0063100000emtLpAAI,TurkeyOpp-545,Xaxis Display Plus,2016-04-01,2016-04-13,1124,Pandora0416_Spring_Summer_interest_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,1700000,170,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.8488,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2550,012i0000001EB0yAAG
0063100000emtLpAAI,TurkeyOpp-1394,Xaxis Display Plus,2016-04-01,2016-04-13,1535.09,Pandora0416_Spring_Summer_interest_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,1000000,200,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.8697,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1500,012i0000001EB0yAAG
0063100000emtLpAAI,TurkeyOpp-1606,Xaxis Display Plus,2016-04-01,2016-04-13,16.58,Pandora0416_Spring_Summer_interest_Clickvol_MC,Net Cost (Calc Margin),MediaTrader,Clickvol,250000,5.53,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.6667,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,375,012i0000001EB0yAAG
0063100000emtLpAAI,TurkeyOpp-1230,Xaxis Display Plus,2016-04-01,2016-04-13,422.67,Pandora0416_Spring_Summer_interest_Sem_MC,Net Cost (Calc Margin),MediaTrader,Sem Digital,250000,50,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.8817,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,375,012i0000001EB0yAAG
0063100000emtLpAAI,TurkeyOpp-2298,Xaxis Display Plus,2016-04-01,2016-04-13,402.16,Pandora0416_Spring_Summer_interest_Nokta_MC,Net Cost (Calc Margin),MediaTrader,Nokta,250000,25,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.9378,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,375,012i0000001EB0yAAG
0063100000emtNVAAY,TurkeyOpp-1990,Xaxis Look-alike Modelling,2016-05-04,2016-05-08,946.7,Pandora0516_Anneler_Gunu_LAL_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,1500000,300,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.6831,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2250,012i0000001EB0yAAG
0063100000emtNVAAY,TurkeyOpp-1171,Xaxis Look-alike Modelling,2016-05-04,2016-05-08,1561.86,Pandora0516_Anneler_Gunu_LAL_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,1500000,104.12,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.9333,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2250,012i0000001EB0yAAG
0063100000emtNVAAY,TurkeyOpp-1565,Xaxis Look-alike Modelling,2016-05-04,2016-05-08,545.44,Pandora0516_Anneler_Gunu_LAL_Matrouge_MC,Net Cost (Calc Margin),MediaTrader,Matrouge,200000,140,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.7433,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,300,012i0000001EB0yAAG
0063100000emtNVAAY,TurkeyOpp-1268,Xaxis Look-alike Modelling,2016-05-04,2016-05-08,0,Pandora0516_Anneler_Gunu_LAL_Clicvol_MC,Net Cost (Calc Margin),MediaTrader,Clickvol,333333,0,Externally Managed,Triggers,Selected Sites,1.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,500,012i0000001EB0yAAG
0063100000emtTHAAY,TurkeyOpp-520,Xaxis Display Plus,2016-09-01,2016-09-30,0,Pandora0916_Aw_interest_Bannerconnect_MC,Net Cost (Calc Margin),MediaTrader,Bannerconnect,0,313.45,Externally Managed,Triggers,Selected Sites,0,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG
0063100000emtTHAAY,TurkeyOpp-1431,Xaxis Display Plus,2016-09-01,2016-09-30,1000,Pandora0916_Aw_interest_Appnexus_MC,Net Cost (Calc Margin),MediaTrader,Appnexus,900000,117.72,Externally Managed,Triggers,Selected Sites,2,cpm,0.8823,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1800,012i0000001EB0yAAG
0063100000emtTHAAY,TurkeyOpp-2375,Xaxis Display Plus,2016-09-01,2016-09-30,800,Pandora0916_Aw_interest_Google_MC,Net Cost (Calc Margin),MediaTrader,Google,899254,461.96,Externally Managed,Triggers,Selected Sites,1,cpm,0.4225,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,899.25,012i0000001EB0yAAG
0063100000emtVUAAY,TurkeyOpp-904,Xaxis Display Plus,2016-10-01,2016-10-31,1000,Pandora1016_Aw_Campaign_interest_Bond_MC,Net Cost (Calc Margin),MediaTrader,Bond Digital,500000,250,Externally Managed,Triggers,Selected Sites,2,cpm,0.75,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1000,012i0000001EB0yAAG
0063100000emtVUAAY,TurkeyOpp-1725,Xaxis Display Plus,2016-10-01,2016-10-31,994,Pandora1016_Aw_Campaign_interest_Digitalm_MC,Net Cost (Calc Margin),MediaTrader,Digitalm,600000,120,Externally Managed,Triggers,Selected Sites,2,cpm,0.8793,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1200,012i0000001EB0yAAG
0063100000emtNrAAI,TurkeyOpp-1624,Xaxis Rich Media,2016-05-09,2016-05-20,1289.83,PierreCardin0516_BabalarGunu_interstitial_Medyanet_MX,Net Cost (Calc Margin),MediaTrader,Medyanet,400000,143.26,Externally Managed,Triggers,Interstitial,4.5,cpm,0.8889,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1800,012i0000001EB0yAAG
0063100000emtNrAAI,TurkeyOpp-318,Xaxis Rich Media,2016-05-09,2016-05-20,1586.17,PierreCardin0516_BabalarGunu_interstitial_Acunn_MX,Net Cost (Calc Margin),MediaTrader,Acunn,350000,525,Externally Managed,Triggers,Interstitial,4.5,cpm,0.669,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1575,012i0000001EB0yAAG
0063100000emtIsAAI,TurkeyOpp-954,Xaxis Display Plus,2016-01-29,2016-01-31,0,Redbull_yeniyil_ligatus1,Net Cost (Calc Margin),MediaTrader,Ligatus,722,216,Externally Managed,Triggers,Selected Sites,0,cpc,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG
0063100000emtIAAAY,TurkeyOpp-246,TV Sync,2016-01-07,2016-01-24,9999.99,RedBull0116_Theme_SYNC_Clipkit_MEC,Net Cost (Calc Margin),MediaTrader,Clipkit,181818,7090.9,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.055,cpv,0.2909,From spreadsheet: Turkey | Campaign Data,Online Video,Video,9999.99,012i0000001EB0yAAG
0063100000emtJXAAY,TurkeyOpp-1166,TV Sync,2016-02-07,2016-02-28,10010,Redbull0216_Theme_Clipkit_SYNC_MEC,Net Cost (Calc Margin),MediaTrader,Clipkit,182000,6370,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.055,cpv,0.3636,From spreadsheet: Turkey | Campaign Data,Online Video,Video,10010,012i0000001EB0yAAG
0063100000emtKkAAI,TurkeyOpp-1572,TV Sync,2016-03-11,2016-03-27,9999.99,Redbull0316_Theme_Clipkit_SYNC_MEC,Net Cost (Calc Margin),MediaTrader,Clipkit,181818,7636.36,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.055,cpv,0.2364,From spreadsheet: Turkey | Campaign Data,Online Video,Video,9999.99,012i0000001EB0yAAG
0063100000emtLwAAI,TurkeyOpp-965,Xaxis Display Plus,2016-04-02,2016-04-17,1634.86,Redbull0416_AnadoluBreak_interest_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,1000000,100,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.9388,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1600,012i0000001EB0yAAG
0063100000emtLwAAI,TurkeyOpp-1837,Xaxis Display Plus,2016-04-02,2016-04-17,2378.02,Redbull0416_AnadoluBreak_interest_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,1500000,297.25,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.875,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2400,012i0000001EB0yAAG
0063100000emtLwAAI,TurkeyOpp-1586,Xaxis Display Plus,2016-04-02,2016-04-17,1893.78,Redbull0416_AnadoluBreak_interest_Adhood_MEC,Net Cost (Calc Margin),MediaTrader,Adhood,1250000,177.54,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.9063,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2000,012i0000001EB0yAAG
0063100000emtLwAAI,TurkeyOpp-428,Xaxis Display Plus,2016-04-02,2016-04-17,1440.67,Redbull0416_AnadoluBreak_interest_Reklamstore_MEC,Net Cost (Calc Margin),MediaTrader,Reklamstore,1300000,153.07,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.8938,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2080,012i0000001EB0yAAG
0063100000emtLwAAI,TurkeyOpp-1902,Xaxis Display Plus,2016-04-02,2016-04-17,1125.7,Redbull0416_AnadoluBreak_interest_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,2350000,1009.98,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.1028,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3760,012i0000001EB0yAAG
0063100000emtLxAAI,TurkeyOpp-1992,Xaxis Display Plus,2016-04-02,2016-04-17,2982.59,Redbull0416_AnadoluBreak_LAL_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,1500000,300,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.8994,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2400,012i0000001EB0yAAG
0063100000emtLxAAI,TurkeyOpp-2023,Xaxis Display Plus,2016-04-02,2016-04-17,1606.22,Redbull0416_AnadoluBreak_LAL_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,1000000,100,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.9377,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1600,012i0000001EB0yAAG
0063100000emtLxAAI,TurkeyOpp-692,Xaxis Display Plus,2016-04-02,2016-04-17,1253.07,Redbull0416_AnadoluBreak_LAL_Reklamstore_MEC,Net Cost (Calc Margin),MediaTrader,Reklamstore,1200000,133.14,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.8938,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1920,012i0000001EB0yAAG
0063100000emtLxAAI,TurkeyOpp-2572,Xaxis Display Plus,2016-04-02,2016-04-17,1239,Redbull0416_AnadoluBreak_LAL_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,2250000,1014.37,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.1813,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3600,012i0000001EB0yAAG
0063100000emtLxAAI,TurkeyOpp-2508,Xaxis Display Plus,2016-04-02,2016-04-17,1948.77,Redbull0416_AnadoluBreak_LAL_Adhood_MEC,Net Cost (Calc Margin),MediaTrader,Adhood,1150000,172.5,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.9115,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1840,012i0000001EB0yAAG
0063100000emtMxAAI,TurkeyOpp-656,Xaxis Mobile,2016-04-28,2016-04-30,1414,RedBull0416_Driving_Occesions_Seamless_Reklamstore_MEC,Net Cost (Calc Margin),MediaTrader,Reklamstore,100000,300,Externally Managed,Triggers,Interstitial,8,cpm,0.7878,From spreadsheet: Turkey | Campaign Data,Interstitial,Mobile,800,012i0000001EB0yAAG
0063100000emtMxAAI,TurkeyOpp-900,Xaxis Mobile,2016-04-28,2016-04-30,5000,RedBull0416_Driving_Occesions_Seamless_Move_MEC,Net Cost (Calc Margin),MediaTrader,Move,625000,2500,Externally Managed,Triggers,Interstitial,8,cpm,0.5,From spreadsheet: Turkey | Campaign Data,Interstitial,Mobile,5000,012i0000001EB0yAAG
0063100000emtMyAAI,TurkeyOpp-513,TV Sync,2016-04-25,2016-04-30,3517,RedBull0416_Theme_SYNC_Clipkit_MEC,Net Cost (Calc Margin),MediaTrader,Clipkit,61000,2257,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.055,cpv,0.3583,From spreadsheet: Turkey | Campaign Data,Online Video,Video,3355,012i0000001EB0yAAG
0063100000emtNnAAI,TurkeyOpp-695,Xaxis Mobile,2016-05-01,2016-05-16,9686,RedBull0516_Driving_Occesions_Seamless_Move_MEC,Net Cost (Calc Margin),MediaTrader,Move,1000000,4000,Externally Managed,Triggers,Selected Sites,8,cpm,0.587,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Mobile,8000,012i0000001EB0yAAG
0063100000emtNnAAI,TurkeyOpp-478,Xaxis Mobile,2016-05-01,2016-05-16,10400,RedBull0516_Driving_Occesions_Seamless_Reklamstore_MEC,Net Cost (Calc Margin),MediaTrader,Reklamstore,1300000,3900,Externally Managed,Triggers,Selected Sites,8,cpm,0.625,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Mobile,10400,012i0000001EB0yAAG
