Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,RecordTypeId,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c
0063100000ejrBiAAI,TurkeyOpp-844,Xaxis Rich Media,2016-02-10,2016-02-21,850,Karcher0216_Acunn_interstitial_MX,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,200000,0,Externally Managed,Triggers,Interstitial,4.25,cpm,0,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrBiAAI,TurkeyOpp-845,Xaxis Rich Media,2016-02-10,2016-02-21,361.25,Karcher0216_Digitalm_interstitial_MX,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,85000,0,Externally Managed,Triggers,Interstitial,4.25,cpm,0,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrBjAAI,TurkeyOpp-843,Xaxis Tv,2016-02-10,2016-02-21,660,Karcher0216_Acunn_Preroll_MX,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,20000,0,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrBkAAI,TurkeyOpp-885,Xaxis Rich Media,2016-02-19,2016-02-22,1062.5,Teknosa0216_Turuncu_indirim_faz2_Acunn_interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,250000,1069.07,Externally Managed,Triggers,Interstitial,4.25,cpm,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrBkAAI,TurkeyOpp-887,Xaxis Rich Media,2016-02-19,2016-02-22,1700,Teknosa0216_Turuncu_indirim_faz2_Medyanet_interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,400000,1639.61,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8824,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrBkAAI,TurkeyOpp-884,Xaxis Rich Media,2016-02-19,2016-02-22,1062.5,Teknosa0216_Turuncu_indirim_faz2_Bond_interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,250000,1001,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4381,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrBkAAI,TurkeyOpp-886,Xaxis Rich Media,2016-02-19,2016-02-22,1062.5,Teknosa0216_Turuncu_indirim_faz2_Digitalm_interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,250000,106.99,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4118,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrBlAAI,TurkeyOpp-879,Xaxis Rich Media,2016-02-18,2016-02-23,1575,Bimeks0216_Binlerce_urune_Kdv_Kadar_Bi_Para_Bond_interstitial_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,350000,1575,Externally Managed,Triggers,Interstitial,4.5,cpm,0.5,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrBlAAI,TurkeyOpp-878,Xaxis Rich Media,2016-02-18,2016-02-23,1125,Bimeks0216_Binlerce_urune_Kdv_Kadar_Bi_Para_DeskFive_interstitial_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Desk Five,250000,1175,Externally Managed,Triggers,Interstitial,4.5,cpm,0.4681,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrBlAAI,TurkeyOpp-877,Xaxis Rich Media,2016-02-18,2016-02-23,2250,Bimeks0216_Binlerce_urune_Kdv_Kadar_Bi_Para_Acunn_interstitial_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,500000,2250,Externally Managed,Triggers,Interstitial,4.5,cpm,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrBmAAI,TurkeyOpp-769,Xaxis Display Plus,2016-02-05,2016-02-25,1000,Xerox0216_Medyanet_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,1000,Externally Managed,Triggers,Selected Sites,1,cpm,0.9,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBmAAI,TurkeyOpp-770,Xaxis Display Plus,2016-02-05,2016-02-25,1500,Xerox0216_Reklamstore_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Reklamstore,1500000,1250,Externally Managed,Triggers,Selected Sites,1,cpm,0.796,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBmAAI,TurkeyOpp-771,Xaxis Display Plus,2016-02-05,2016-02-25,1000,Xerox0216_Digitalm_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1000000,1000,Externally Managed,Triggers,Selected Sites,1,cpm,0.8,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBnAAI,TurkeyOpp-875,Xaxis Display Plus,2016-02-17,2016-02-25,500,Vestel0216_Camasir_Makinasi_Nokta_Interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Nokta,500000,500,Externally Managed,Triggers,Selected Sites,1,cpm,0.9,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBnAAI,TurkeyOpp-871,Xaxis Display Plus,2016-02-17,2016-02-25,2500,Vestel0216_Camasir_Makinasi_Medyanet_Interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,2500000,2500,Externally Managed,Triggers,Selected Sites,1,cpm,0.9,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBnAAI,TurkeyOpp-873,Xaxis Display Plus,2016-02-17,2016-02-25,1000,Vestel0216_Camasir_Makinasi_Memuruz_Interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Memuruz,1000000,750,Externally Managed,Triggers,Selected Sites,1,cpm,0.6667,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBnAAI,TurkeyOpp-874,Xaxis Display Plus,2016-02-17,2016-02-25,1000,Vestel0216_Camasir_Makinasi_Popmarker_Interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Popmarker,1000000,1000,Externally Managed,Triggers,Selected Sites,1,cpm,0,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBnAAI,TurkeyOpp-872,Xaxis Display Plus,2016-02-17,2016-02-25,2500,Vestel0216_Camasir_Makinasi_Digitalm_Interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,2500000,2500,Externally Managed,Triggers,Selected Sites,1,cpm,0.8,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBoAAI,TurkeyOpp-782,Xaxis Display Plus,2016-02-10,2016-02-25,800,Vodafone0216_Jumper_Akil_Kupu_Reklamstore_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Reklamstore,1000000,801.05,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.5631,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBoAAI,TurkeyOpp-780,Xaxis Display Plus,2016-02-10,2016-02-25,1200,Vodafone0216_Jumper_Akil_Kupu_Medyanet_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1500000,1047.17,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.875,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBoAAI,TurkeyOpp-779,Xaxis Display Plus,2016-02-10,2016-02-25,2800,Vodafone0216_Jumper_Akil_Kupu_Digitalm_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,3500000,447,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.0957,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBoAAI,TurkeyOpp-781,Xaxis Display Plus,2016-02-10,2016-02-25,800,Vodafone0216_Jumper_Akil_Kupu_bond_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,1000000,705.43,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.375,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBpAAI,TurkeyOpp-913,Xaxis Display Plus,2016-02-24,2016-02-26,1000,Akbank0216_Kase_kampus_Bond_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,1000000,428,Externally Managed,Triggers,Selected Sites,1,cpm,0.5511,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBpAAI,TurkeyOpp-911,Xaxis Display Plus,2016-02-24,2016-02-26,1500,Akbank0216_Case_Kampus_Digitalm_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1500000,1510.35,Externally Managed,Triggers,Selected Sites,1,cpm,0.8014,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBpAAI,TurkeyOpp-912,Xaxis Display Plus,2016-02-24,2016-02-26,1500,Akbank0216_Kase_kampus_Medyanet_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1500000,1561.54,Externally Managed,Triggers,Selected Sites,1,cpm,0.9039,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBqAAI,TurkeyOpp-863,Xaxis Display Plus,2016-02-16,2016-02-26,2000,Bayer0216_Bepanthol_Medyanet_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,2000000,1750,Externally Managed,Triggers,Selected Sites,1,cpm,0.8857,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBqAAI,TurkeyOpp-862,Xaxis Display Plus,2016-02-16,2016-02-26,500,Bayer0216_Bepanthol_Nokta_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Nokta,500000,500.63,Externally Managed,Triggers,Selected Sites,1,cpm,0.9001,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBqAAI,TurkeyOpp-860,Xaxis Display Plus,2016-02-16,2016-02-26,2000,Bayer0216_Bepanthol_Digitalm_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,2000000,1009,Externally Managed,Triggers,Selected Sites,1,cpm,0.6036,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBqAAI,TurkeyOpp-861,Xaxis Display Plus,2016-02-16,2016-02-26,1500,Bayer0216_Bepanthol_Bond_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,1500000,1000,Externally Managed,Triggers,Selected Sites,1,cpm,0.3668,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBrAAI,TurkeyOpp-789,Xaxis Display Plus,2016-02-08,2016-02-27,300,Akbank0216_Cocuk_Tiyatrosu_Clickvol_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Clickvol,300000,83.58,Externally Managed,Triggers,Selected Sites,1,cpm,0.5,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBrAAI,TurkeyOpp-790,Xaxis Display Plus,2016-02-08,2016-02-27,1500,Akbank0216_Cocuk_Tiyatrosu_Medyanet_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1500000,1033.01,Externally Managed,Triggers,Selected Sites,1,cpm,0.8548,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBrAAI,TurkeyOpp-788,Xaxis Display Plus,2016-02-08,2016-02-27,500,Akbank0216_Cocuk_Tiyatrosu_Nokta_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Nokta,500000,511.51,Externally Managed,Triggers,Selected Sites,1,cpm,0.9023,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBrAAI,TurkeyOpp-791,Xaxis Display Plus,2016-02-08,2016-02-27,1000,Akbank0216_Cocuk_Tiyatrosu_Digitalm_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1000000,625.89,Externally Managed,Triggers,Selected Sites,1,cpm,0.8,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBsAAI,TurkeyOpp-768,Xaxis SYNC,2016-02-07,2016-02-28,10010,Redbull0216_Theme_Clipkit_SYNC_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Clipkit,182000,10010,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.055,cpv,0.3636,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrBtAAI,TurkeyOpp-909,Xaxis Display Plus,2016-02-23,2016-02-29,1600,BurganBank0216_Forex_Medyanet_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,600,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.8333,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBtAAI,TurkeyOpp-905,Xaxis Display Plus,2016-02-23,2016-02-29,800,BurganBank0216_Forex_Adhood_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Adhood,500000,800,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.9063,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBtAAI,TurkeyOpp-910,Xaxis Display Plus,2016-02-23,2016-02-29,800,BurganBank0216_Forex_Bond_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,500000,359.12,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.3039,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBtAAI,TurkeyOpp-906,Xaxis Display Plus,2016-02-23,2016-02-29,8,BurganBank0216_Forex_Ligatus_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Ligatus,5000,123,Externally Managed,Triggers,Selected Sites,1.6,cpc,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBtAAI,TurkeyOpp-908,Xaxis Display Plus,2016-02-23,2016-02-29,1600,BurganBank0216_Forex_Digitalm_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1000000,1600,Externally Managed,Triggers,Selected Sites,1.6,cpm,0.875,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBtAAI,TurkeyOpp-907,Xaxis Display Plus,2016-02-23,2016-02-29,8,BurganBank0216_Forex_Maxad_interest_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Maxad,5000,123,Externally Managed,Triggers,Selected Sites,1.6,cpc,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBuAAI,TurkeyOpp-904,Xaxis Rich Media,2016-02-23,2016-02-29,1000,BurganBank0216_Forex_Medyanet_intersitital_MEC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,250000,960.44,Externally Managed,Triggers,Interstitial,4,cpm,0.8699,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrBvAAI,TurkeyOpp-924,Xaxis Display Plus,2016-02-25,2016-02-29,1000,KKB0216_E-ntegre_Medyanet_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1000000,1002.99,Externally Managed,Triggers,Selected Sites,1,cpm,0.9003,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBvAAI,TurkeyOpp-923,Xaxis Display Plus,2016-02-25,2016-02-29,500,KKB0216_E-ntegre_Adhood_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Adhood,500000,247,Externally Managed,Triggers,Selected Sites,1,cpm,0.7336,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBwAAI,TurkeyOpp-922,Xaxis Mobil,2016-02-25,2016-02-29,741,KKB0216_E-ntegre_Move_Mobil_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Move,148200,741,Externally Managed,Triggers,Selected Sites,5,cpm,0.6,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrBxAAI,TurkeyOpp-914,Xaxis SYNC,2016-02-24,2016-02-29,15000,KKB0216_Findeks_Tvc_Clipkit_Sync_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Clipkit,250000,15000,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.4167,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrByAAI,TurkeyOpp-850,Xaxis Tv,2016-02-16,2016-02-29,900,Biscolata0216_Pia_Midyo_Preroll_ONE,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Midyo,30000,900,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0.8333,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrByAAI,TurkeyOpp-849,Xaxis Tv,2016-02-16,2016-02-29,1200,Biscolata0216_Pia_Acunn_Preroll_ONE,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,40000,1200,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0.9,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
0063100000ejrBzAAI,TurkeyOpp-926,Xaxis Rich Media,2016-02-25,2016-02-29,1062.5,Teknosa0216_Turuncu_Indirim_faz3_Digitalm_intersitital_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,250000,63,Externally Managed,Triggers,Interstitial,4.25,cpm,-8.9206,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrBzAAI,TurkeyOpp-927,Xaxis Rich Media,2016-02-25,2016-02-29,1275,Teknosa0216_Turuncu_Indirim_faz3_medyanet_intersitital_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,300000,1231.13,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8824,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrBzAAI,TurkeyOpp-928,Xaxis Rich Media,2016-02-25,2016-02-29,1062.5,Teknosa0216_Turuncu_Indirim_faz3_Bond_intersitital_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,250000,1067.84,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4732,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrBzAAI,TurkeyOpp-925,Xaxis Rich Media,2016-02-25,2016-02-29,1062.5,Teknosa0216_Turuncu_Indirim_faz3_Acunn_intersitital_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Acunn,250000,1068.75,Externally Managed,Triggers,Interstitial,4.25,cpm,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrC0AAI,TurkeyOpp-776,Xaxis Display Plus,2016-02-08,2016-02-29,750,Ford0216_Cmax_Bond_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,500000,310,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.2578,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrC0AAI,TurkeyOpp-775,Xaxis Display Plus,2016-02-08,2016-02-29,2250,Ford0216_Cmax_Medyanet_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1500000,2518.4,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.9404,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrC0AAI,TurkeyOpp-777,Xaxis Display Plus,2016-02-08,2016-02-29,2250,Ford0216_Cmax_Digitalm_interest_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1500000,1672.75,Externally Managed,Triggers,Selected Sites,1.5,cpm,0.8667,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrC1AAI,TurkeyOpp-774,Xaxis Display Plus,2016-02-01,2016-02-29,700,Ford0216_Ekoservis_interest_Bond_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Bond Digital,500000,700.07,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.6429,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrC1AAI,TurkeyOpp-772,Xaxis Display Plus,2016-02-01,2016-02-29,1750,Ford0216_Ekoservis_interest_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,1250000,1494,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.9163,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrC1AAI,TurkeyOpp-773,Xaxis Display Plus,2016-02-01,2016-02-29,1400,Ford0216_Ekoservis_interest_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1000000,1138.57,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.8571,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrC2AAI,TurkeyOpp-876,Xaxis Rich Media,2016-02-12,2016-02-29,1168.75,ZorluElektrik0216_THY_Shop_Miles_Medyanet_interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,275000,1168.75,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8824,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrC3AAI,TurkeyOpp-895,Xaxis Display Plus,2016-02-23,2016-02-29,1000,Akbank_Axess_Akaryakit_Digitalm_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,1000000,1000,Externally Managed,Triggers,Selected Sites,1,cpm,0.8,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrC3AAI,TurkeyOpp-897,Xaxis Display Plus,2016-02-23,2016-02-29,500,Akbank_Axess_Akaryakit_Matrouge_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Matrouge,500000,500,Externally Managed,Triggers,Selected Sites,1,cpm,0.8,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrC3AAI,TurkeyOpp-896,Xaxis Display Plus,2016-02-23,2016-02-29,500,Akbank_Axess_Akaryakit_Nokta_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Nokta,500000,500,Externally Managed,Triggers,Selected Sites,1,cpm,0.9,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrC3AAI,TurkeyOpp-894,Xaxis Display Plus,2016-02-23,2016-02-29,2000,Akbank_Axess_Akaryakit_Medyanet_interest_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,2000000,1000,Externally Managed,Triggers,Selected Sites,1,cpm,0.8,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Ad Bundles,Digital
0063100000ejrC4AAI,TurkeyOpp-917,Xaxis Rich Media,2016-02-25,2016-02-29,1275,ZorluPsm_Slavas_Snow_Show_Medyanet_interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Medyanet,300000,1275,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8824,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrC4AAI,TurkeyOpp-918,Xaxis Rich Media,2016-02-25,2016-02-29,850,ZorluPsm_Slavas_Snow_Show_Digitalm_interstitial_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Digitalm,200000,1072,Externally Managed,Triggers,Interstitial,4.25,cpm,0.5336,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Interstitial,Digital
0063100000ejrC5AAI,TurkeyOpp-921,Xaxis Tv,2016-02-25,2016-02-29,162.5,ZorluPsm_Slavas_Snow_Show_Clickvol_Preroll_MC,Net Cost (Calc Margin),MediaTrader,012i0000001EB0yAAG,Clickvol,5000,1.2,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,1,From spreadsheet: Tracker_2016_3_4_Son_with Salesforce mapping v1.0,Online Video,Digital
