Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c,Original_Gross_Budget__c,RecordTypeId
0063100000ejrIKAAY,TurkeyOpp-1957,Xaxis TV,2016-04-14,2016-04-30,400.79,GSK0416_Sensodyne_Hypernova_Preroll_Matrouge_MC,Net Cost (Calc Margin),MediaTrader,Matrouge,20000,242.9,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.033,cpv,0.3939,From spreadsheet: Turkey | Campaign Data,Online Video,Video,660,012i0000001EB0yAAG
0063100000ejrILAAY,TurkeyOpp-756,TV Sync,2016-04-14,2016-04-30,13340,GSK0416_Sensodyne_Hypernova_SYNC_Clipkit_MC,Net Cost (Calc Margin),MediaTrader,Clipkit,238000,8806,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.3399,From spreadsheet: Turkey | Campaign Data,Online Video,Video,14280,012i0000001EB0yAAG
0063100000ejrIMAAY,TurkeyOpp-1538,TV Sync,2016-04-08,2016-04-30,6000,Bridgestone0416_Bahar_Kampanyasi_SYNC_Clipkit_MC,Net Cost (Calc Margin),MediaTrader,Clipkit,100000,3700,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.06,cpv,0.3833,From spreadsheet: Turkey | Campaign Data,Online Video,Video,6000,012i0000001EB0yAAG
0063100000ejrINAAY,TurkeyOpp-577,Xaxis Mobile,2016-04-28,2016-04-30,1414,RedBull0416_Driving_Occesions_Seamless_Reklamstore_MEC,Net Cost (Calc Margin),MediaTrader,Reklamstore,100000,300,Externally Managed,Triggers,Interstitial,8,cpm,0.7878,From spreadsheet: Turkey | Campaign Data,Interstitial,Mobile,800,012i0000001EB0yAAG
0063100000ejrINAAY,TurkeyOpp-798,Xaxis Mobile,2016-04-28,2016-04-30,5000,RedBull0416_Driving_Occesions_Seamless_Move_MEC,Net Cost (Calc Margin),MediaTrader,Move,625000,2500,Externally Managed,Triggers,Interstitial,8,cpm,0.5,From spreadsheet: Turkey | Campaign Data,Interstitial,Mobile,5000,012i0000001EB0yAAG
0063100000ejrIOAAY,TurkeyOpp-454,TV Sync,2016-04-25,2016-04-30,3517,RedBull0416_Theme_SYNC_Clipkit_MEC,Net Cost (Calc Margin),MediaTrader,Clipkit,61000,2257,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.055,cpv,0.3583,From spreadsheet: Turkey | Campaign Data,Online Video,Video,3355,012i0000001EB0yAAG
0063100000ejrIPAAY,TurkeyOpp-79,Xaxis Rich Media,2016-04-15,2016-04-30,3825,Vestel0416_Ultra_Ince_Lcd_interstitial_Acunn_MC,Net Cost (Calc Margin),MediaTrader,Acunn,900000,1350,Externally Managed,Triggers,Interstitial,4.25,cpm,0.6471,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,3825,012i0000001EB0yAAG
0063100000ejrIPAAY,TurkeyOpp-1937,Xaxis Rich Media,2016-04-15,2016-04-30,3400,Vestel0416_Ultra_Ince_Lcd_interstitial_Bond_MC,Net Cost (Calc Margin),MediaTrader,Bond Digital,800000,2000,Externally Managed,Triggers,Interstitial,4.25,cpm,0.4118,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,3400,012i0000001EB0yAAG
0063100000ejrIPAAY,TurkeyOpp-679,Xaxis Rich Media,2016-04-15,2016-04-30,1928,Vestel0416_Ultra_Ince_Lcd_interstitial_Medyanet_MC,Net Cost (Calc Margin),MediaTrader,Medyanet,450000,225,Externally Managed,Triggers,Interstitial,4.25,cpm,0.8833,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1912.5,012i0000001EB0yAAG
0063100000ejrIQAAY,TurkeyOpp-121,Xaxis TV,2016-04-14,2016-04-30,28.33,Vodafone0416_Heroes_Samsung_7_Preroll_Acunn_MS,Net Cost (Calc Margin),MediaTrader,Acunn,90000,900,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,-30.7684,From spreadsheet: Turkey | Campaign Data,Online Video,Video,2700,012i0000001EB0yAAG
0063100000ejrIQAAY,TurkeyOpp-1509,Xaxis TV,2016-04-14,2016-04-30,1325.7,Vodafone0416_Heroes_Samsung_7_Preroll_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,100000,265.14,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0.8,From spreadsheet: Turkey | Campaign Data,Online Video,Video,3000,012i0000001EB0yAAG
0063100000ejrIQAAY,TurkeyOpp-2102,Xaxis TV,2016-04-14,2016-04-30,150,Vodafone0416_Heroes_Samsung_7_Preroll_Bond_MS,Net Cost (Calc Margin),MediaTrader,Bond Digital,50000,750,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,-4,From spreadsheet: Turkey | Campaign Data,Online Video,Video,1500,012i0000001EB0yAAG
0063100000ejrIQAAY,TurkeyOpp-787,Xaxis TV,2016-04-14,2016-04-30,2036.16,Vodafone0416_Heroes_Samsung_7_Preroll_Zapkolik_MS,Net Cost (Calc Margin),MediaTrader,Digitals,50000,1000,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0.5089,From spreadsheet: Turkey | Campaign Data,Online Video,Video,1500,012i0000001EB0yAAG
0063100000ejrIQAAY,TurkeyOpp-1227,Xaxis TV,2016-04-14,2016-04-30,684.66,Vodafone0416_Heroes_Samsung_7_Preroll_Reklamstore_MS,Net Cost (Calc Margin),MediaTrader,Reklamstore,50000,342.33,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0.5,From spreadsheet: Turkey | Campaign Data,Online Video,Video,1500,012i0000001EB0yAAG
0063100000ejrIQAAY,TurkeyOpp-1803,Xaxis TV,2016-04-14,2016-04-30,1329.24,Vodafone0416_Heroes_Samsung_7_Preroll_Sem_MS,Net Cost (Calc Margin),MediaTrader,Sem Digital,60000,886.16,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0.3333,From spreadsheet: Turkey | Campaign Data,Online Video,Video,1800,012i0000001EB0yAAG
0063100000ejrIQAAY,TurkeyOpp-18,Xaxis TV,2016-04-14,2016-04-30,1445.85,Vodafone0416_Heroes_Samsung_7_Preroll_Matrouge_MS,Net Cost (Calc Margin),MediaTrader,Matrouge,50000,963.9,Externally Managed,Triggers,Pre/Mid/Post Rolls RON,0.03,cpv,0.3333,From spreadsheet: Turkey | Campaign Data,Online Video,Video,1500,012i0000001EB0yAAG
0063100000ejrIRAAY,TurkeyOpp-1249,Xaxis Display Plus,2016-04-09,2016-04-30,275.39,Vodafone0416_Red_Beymen_interest_Clickvol_MS,Net Cost (Calc Margin),MediaTrader,Clickvol,500000,98.35,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.6429,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,700,012i0000001EB0yAAG
0063100000ejrIRAAY,TurkeyOpp-17,Xaxis Display Plus,2016-04-09,2016-04-30,904.85,Vodafone0416_Red_Beymen_interest_Sem_MS,Net Cost (Calc Margin),MediaTrader,Sem Digital,500000,100,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.8895,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,700,012i0000001EB0yAAG
0063100000ejrIRAAY,TurkeyOpp-1516,Xaxis Display Plus,2016-04-09,2016-04-30,6399.75,Vodafone0416_Red_Beymen_interest_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,5000000,914.25,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.8571,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,7000,012i0000001EB0yAAG
0063100000ejrIRAAY,TurkeyOpp-832,Xaxis Display Plus,2016-04-09,2016-04-30,1400.18,Vodafone0416_Red_Beymen_interest_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,1000000,500,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.6429,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1400,012i0000001EB0yAAG
0063100000ejrIRAAY,TurkeyOpp-2137,Xaxis Display Plus,2016-04-09,2016-04-30,1020,Vodafone0416_Red_Beymen_interest_Commedya_MS,Net Cost (Calc Margin),MediaTrader,Commedya,500000,50,Externally Managed,Triggers,Selected Sites,1.4,cpm,0.951,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,700,012i0000001EB0yAAG
0063100000ejrISAAY,TurkeyOpp-419,Xaxis Display Plus,2016-04-13,2016-04-30,209.55,Vodafone0416_Residental_Tablet_interest_Appnexus_MS,Net Cost (Calc Margin),MediaTrader,Appnexus,300000,230,Externally Managed,Triggers,Selected Sites,0.8,cpm,-0.0976,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,240,012i0000001EB0yAAG
0063100000ejrISAAY,TurkeyOpp-710,Xaxis Display Plus,2016-04-13,2016-04-30,1148.39,Vodafone0416_Residental_Tablet_interest_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,2500000,287.1,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.75,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2000,012i0000001EB0yAAG
0063100000ejrISAAY,TurkeyOpp-1336,Xaxis Display Plus,2016-04-13,2016-04-30,462.08,Vodafone0416_Residental_Tablet_interest_Adhood_MS,Net Cost (Calc Margin),MediaTrader,Adhood,500000,75,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.8377,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,400,012i0000001EB0yAAG
0063100000ejrISAAY,TurkeyOpp-478,Xaxis Display Plus,2016-04-13,2016-04-30,2045,Vodafone0416_Residental_Tablet_interest_Medyanet_MS,Net Cost (Calc Margin),MediaTrader,Medyanet,3500000,350,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.8289,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2800,012i0000001EB0yAAG
0063100000ejrISAAY,TurkeyOpp-946,Xaxis Display Plus,2016-04-13,2016-04-30,847,Vodafone0416_Residental_Tablet_interest_Matrouge_MS,Net Cost (Calc Margin),MediaTrader,Matrouge,500000,100,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.8819,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,400,012i0000001EB0yAAG
0063100000ejrISAAY,TurkeyOpp-1553,Xaxis Display Plus,2016-04-13,2016-04-30,2287.84,Vodafone0416_Residental_Tablet_interest_Bond_MS,Net Cost (Calc Margin),MediaTrader,Bond Digital,3500000,1429.9,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.375,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2800,012i0000001EB0yAAG
0063100000ejrITAAY,TurkeyOpp-2042,Xaxis Display Plus,2016-04-25,2016-04-30,312.67,Vodafone0416_Samsung_Heroes_7_interest_Bond_MS,Net Cost (Calc Margin),MediaTrader,Bond Digital,1000000,195.42,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.375,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,800,012i0000001EB0yAAG
0063100000ejrITAAY,TurkeyOpp-396,Xaxis Display Plus,2016-04-25,2016-04-30,181.73,Vodafone0416_Samsung_Heroes_7_interest_Commedya_MS,Net Cost (Calc Margin),MediaTrader,Commedya,1000000,22.72,Externally Managed,Triggers,Selected Sites,0.8,cpm,0.875,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,800,012i0000001EB0yAAG
0063100000ejrITAAY,TurkeyOpp-2163,Xaxis Display Plus,2016-04-25,2016-04-30,297,Vodafone0416_Samsung_Heroes_7_interest_Digitalm_MS,Net Cost (Calc Margin),MediaTrader,Digitalm,2000000,377.27,Externally Managed,Triggers,Selected Sites,0.8,cpm,-0.2703,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1600,012i0000001EB0yAAG
